date,oblast,alert_hours,year,month,weekday
2023-04-28,Vinnytska oblast,5,2023,4,Friday
2023-04-28,Volynska oblast,3,2023,4,Friday
2023-04-28,Zakarpatska oblast,3,2023,4,Friday
2023-04-28,Zaporizka oblast,14,2023,4,Friday
2023-04-28,Zhytomyrska oblast,5,2023,4,Friday
2023-04-29,Cherkaska oblast,0,2023,4,Saturday
2023-04-29,Chernihivska oblast,5,2023,4,Saturday
2023-04-29,Chernivetska oblast,0,2023,4,Saturday
2023-04-29,Dnipropetrovska oblast,12,2023,4,Saturday
2023-04-29,Donetska oblast,10,2023,4,Saturday
2023-04-29,Ivano-Frankivska oblast,0,2023,4,Saturday
2023-04-29,Kharkivska oblast,2,2023,4,Saturday
2023-04-29,Khersonska oblast,0,2023,4,Saturday
2023-04-29,Khmelnytska oblast,0,2023,4,Saturday
2023-04-29,Kirovohradska oblast,0,2023,4,Saturday
2023-04-29,Kyiv City,0,2023,4,Saturday
2023-04-29,Kyivska oblast,0,2023,4,Saturday
2023-04-29,Lvivska oblast,0,2023,4,Saturday
2023-04-29,Mykolaivska oblast,0,2023,4,Saturday
2023-04-29,Odeska oblast,0,2023,4,Saturday
2023-04-29,Poltavska oblast,3,2023,4,Saturday
2023-04-29,Rivnenska oblast,0,2023,4,Saturday
2023-04-29,Sumska oblast,8,2023,4,Saturday
2023-04-29,Ternopilska oblast,0,2023,4,Saturday
2023-04-29,Vinnytska oblast,0,2023,4,Saturday
2023-04-29,Volynska oblast,0,2023,4,Saturday
2023-04-29,Zakarpatska oblast,0,2023,4,Saturday
2023-04-29,Zaporizka oblast,3,2023,4,Saturday
2023-04-29,Zhytomyrska oblast,0,2023,4,Saturday
2023-04-30,Cherkaska oblast,0,2023,4,Sunday
2023-04-30,Chernihivska oblast,0,2023,4,Sunday
2023-04-30,Chernivetska oblast,0,2023,4,Sunday
2023-04-30,Dnipropetrovska oblast,13,2023,4,Sunday
2023-04-30,Donetska oblast,11,2023,4,Sunday
2023-04-30,Ivano-Frankivska oblast,0,2023,4,Sunday
2023-04-30,Kharkivska oblast,3,2023,4,Sunday
2023-04-30,Khersonska oblast,2,2023,4,Sunday
2023-04-30,Khmelnytska oblast,0,2023,4,Sunday
2023-04-30,Kirovohradska oblast,0,2023,4,Sunday
2023-04-30,Kyiv City,0,2023,4,Sunday
2023-04-30,Kyivska oblast,0,2023,4,Sunday
2023-04-30,Lvivska oblast,0,2023,4,Sunday
2023-04-30,Mykolaivska oblast,2,2023,4,Sunday
2023-04-30,Odeska oblast,0,2023,4,Sunday
2023-04-30,Poltavska oblast,0,2023,4,Sunday
2023-04-30,Rivnenska oblast,0,2023,4,Sunday
2023-04-30,Sumska oblast,0,2023,4,Sunday
2023-04-30,Ternopilska oblast,0,2023,4,Sunday
2023-04-30,Vinnytska oblast,0,2023,4,Sunday
2023-04-30,Volynska oblast,0,2023,4,Sunday
2023-04-30,Zakarpatska oblast,0,2023,4,Sunday
2023-04-30,Zaporizka oblast,6,2023,4,Sunday
2023-04-30,Zhytomyrska oblast,0,2023,4,Sunday
2023-05-01,Cherkaska oblast,4,2023,5,Monday
2023-05-01,Chernihivska oblast,8,2023,5,Monday
2023-05-01,Chernivetska oblast,3,2023,5,Monday
2023-05-01,Dnipropetrovska oblast,13,2023,5,Monday
2023-05-01,Donetska oblast,11,2023,5,Monday
2023-05-01,Ivano-Frankivska oblast,3,2023,5,Monday
2023-05-01,Kharkivska oblast,5,2023,5,Monday
2023-05-01,Khersonska oblast,6,2023,5,Monday
2023-05-01,Khmelnytska oblast,3,2023,5,Monday
2023-05-01,Kirovohradska oblast,4,2023,5,Monday
2023-05-01,Kyiv City,4,2023,5,Monday
2023-05-01,Kyivska oblast,4,2023,5,Monday
2023-05-01,Lvivska oblast,3,2023,5,Monday
2023-05-01,Mykolaivska oblast,5,2023,5,Monday
2023-05-01,Odeska oblast,4,2023,5,Monday
2023-05-01,Poltavska oblast,5,2023,5,Monday
2023-05-01,Rivnenska oblast,3,2023,5,Monday
2023-05-01,Sumska oblast,11,2023,5,Monday
2023-05-01,Ternopilska oblast,3,2023,5,Monday
2023-05-01,Vinnytska oblast,4,2023,5,Monday
2023-05-01,Volynska oblast,3,2023,5,Monday
2023-05-01,Zakarpatska oblast,3,2023,5,Monday
2023-05-01,Zaporizka oblast,9,2023,5,Monday
2023-05-01,Zhytomyrska oblast,4,2023,5,Monday
2023-05-02,Cherkaska oblast,0,2023,5,Tuesday
2023-05-02,Chernihivska oblast,7,2023,5,Tuesday
2023-05-02,Chernivetska oblast,0,2023,5,Tuesday
2023-05-02,Dnipropetrovska oblast,21,2023,5,Tuesday
2023-05-02,Donetska oblast,10,2023,5,Tuesday
2023-05-02,Ivano-Frankivska oblast,0,2023,5,Tuesday
2023-05-02,Kharkivska oblast,4,2023,5,Tuesday
2023-05-02,Khersonska oblast,4,2023,5,Tuesday
2023-05-02,Khmelnytska oblast,0,2023,5,Tuesday
2023-05-02,Kirovohradska oblast,2,2023,5,Tuesday
2023-05-02,Kyiv City,0,2023,5,Tuesday
2023-05-02,Kyivska oblast,0,2023,5,Tuesday
2023-05-02,Lvivska oblast,0,2023,5,Tuesday
2023-05-02,Mykolaivska oblast,2,2023,5,Tuesday
2023-05-02,Odeska oblast,0,2023,5,Tuesday
2023-05-02,Poltavska oblast,4,2023,5,Tuesday
2023-05-02,Rivnenska oblast,0,2023,5,Tuesday
2023-05-02,Sumska oblast,9,2023,5,Tuesday
2023-05-02,Ternopilska oblast,0,2023,5,Tuesday
2023-05-02,Vinnytska oblast,0,2023,5,Tuesday
2023-05-02,Volynska oblast,0,2023,5,Tuesday
2023-05-02,Zakarpatska oblast,0,2023,5,Tuesday
2023-05-02,Zaporizka oblast,7,2023,5,Tuesday
2023-05-02,Zhytomyrska oblast,0,2023,5,Tuesday
2023-05-03,Cherkaska oblast,6,2023,5,Wednesday
2023-05-03,Chernihivska oblast,10,2023,5,Wednesday
2023-05-03,Chernivetska oblast,0,2023,5,Wednesday
2023-05-03,Dnipropetrovska oblast,20,2023,5,Wednesday
2023-05-03,Donetska oblast,15,2023,5,Wednesday
2023-05-03,Ivano-Frankivska oblast,0,2023,5,Wednesday
2023-05-03,Kharkivska oblast,8,2023,5,Wednesday
2023-05-03,Khersonska oblast,2,2023,5,Wednesday
2023-05-03,Khmelnytska oblast,0,2023,5,Wednesday
2023-05-03,Kirovohradska oblast,7,2023,5,Wednesday
2023-05-03,Kyiv City,7,2023,5,Wednesday
2023-05-03,Kyivska oblast,7,2023,5,Wednesday
2023-05-03,Lvivska oblast,0,2023,5,Wednesday
2023-05-03,Mykolaivska oblast,3,2023,5,Wednesday
2023-05-03,Odeska oblast,0,2023,5,Wednesday
2023-05-03,Poltavska oblast,10,2023,5,Wednesday
2023-05-03,Rivnenska oblast,0,2023,5,Wednesday
2023-05-03,Sumska oblast,10,2023,5,Wednesday
2023-05-03,Ternopilska oblast,0,2023,5,Wednesday
2023-05-03,Vinnytska oblast,0,2023,5,Wednesday
2023-05-03,Volynska oblast,0,2023,5,Wednesday
2023-05-03,Zakarpatska oblast,0,2023,5,Wednesday
2023-05-03,Zaporizka oblast,7,2023,5,Wednesday
2023-05-03,Zhytomyrska oblast,1,2023,5,Wednesday
2023-05-04,Cherkaska oblast,4,2023,5,Thursday
2023-05-04,Chernihivska oblast,6,2023,5,Thursday
2023-05-04,Chernivetska oblast,0,2023,5,Thursday
2023-05-04,Dnipropetrovska oblast,15,2023,5,Thursday
2023-05-04,Donetska oblast,16,2023,5,Thursday
2023-05-04,Ivano-Frankivska oblast,0,2023,5,Thursday
2023-05-04,Kharkivska oblast,8,2023,5,Thursday
2023-05-04,Khersonska oblast,6,2023,5,Thursday
2023-05-04,Khmelnytska oblast,0,2023,5,Thursday
2023-05-04,Kirovohradska oblast,5,2023,5,Thursday
2023-05-04,Kyiv City,6,2023,5,Thursday
2023-05-04,Kyivska oblast,7,2023,5,Thursday
2023-05-04,Lvivska oblast,0,2023,5,Thursday
2023-05-04,Mykolaivska oblast,3,2023,5,Thursday
2023-05-04,Odeska oblast,3,2023,5,Thursday
2023-05-04,Poltavska oblast,10,2023,5,Thursday
2023-05-04,Rivnenska oblast,0,2023,5,Thursday
2023-05-04,Sumska oblast,7,2023,5,Thursday
2023-05-04,Ternopilska oblast,0,2023,5,Thursday
2023-05-04,Vinnytska oblast,2,2023,5,Thursday
2023-05-04,Volynska oblast,0,2023,5,Thursday
2023-05-04,Zakarpatska oblast,0,2023,5,Thursday
2023-05-04,Zaporizka oblast,12,2023,5,Thursday
2023-05-04,Zhytomyrska oblast,0,2023,5,Thursday
2023-05-05,Cherkaska oblast,3,2023,5,Friday
2023-05-05,Chernihivska oblast,6,2023,5,Friday
2023-05-05,Chernivetska oblast,0,2023,5,Friday
2023-05-05,Dnipropetrovska oblast,21,2023,5,Friday
2023-05-05,Donetska oblast,12,2023,5,Friday
2023-05-05,Ivano-Frankivska oblast,0,2023,5,Friday
2023-05-05,Kharkivska oblast,10,2023,5,Friday
2023-05-05,Khersonska oblast,4,2023,5,Friday
2023-05-05,Khmelnytska oblast,0,2023,5,Friday
2023-05-05,Kirovohradska oblast,3,2023,5,Friday
2023-05-05,Kyiv City,2,2023,5,Friday
2023-05-05,Kyivska oblast,2,2023,5,Friday
2023-05-05,Lvivska oblast,0,2023,5,Friday
2023-05-05,Mykolaivska oblast,3,2023,5,Friday
2023-05-05,Odeska oblast,3,2023,5,Friday
2023-05-05,Poltavska oblast,7,2023,5,Friday
2023-05-05,Rivnenska oblast,0,2023,5,Friday
2023-05-05,Sumska oblast,8,2023,5,Friday
2023-05-05,Ternopilska oblast,0,2023,5,Friday
2023-05-05,Vinnytska oblast,2,2023,5,Friday
2023-05-05,Volynska oblast,0,2023,5,Friday
2023-05-05,Zakarpatska oblast,0,2023,5,Friday
2023-05-05,Zaporizka oblast,9,2023,5,Friday
2023-05-05,Zhytomyrska oblast,2,2023,5,Friday
2023-05-06,Cherkaska oblast,2,2023,5,Saturday
2023-05-06,Chernihivska oblast,4,2023,5,Saturday
2023-05-06,Chernivetska oblast,0,2023,5,Saturday
2023-05-06,Dnipropetrovska oblast,22,2023,5,Saturday
2023-05-06,Donetska oblast,12,2023,5,Saturday
2023-05-06,Ivano-Frankivska oblast,0,2023,5,Saturday
2023-05-06,Kharkivska oblast,4,2023,5,Saturday
2023-05-06,Khersonska oblast,5,2023,5,Saturday
2023-05-06,Khmelnytska oblast,0,2023,5,Saturday
2023-05-06,Kirovohradska oblast,3,2023,5,Saturday
2023-05-06,Kyiv City,2,2023,5,Saturday
2023-05-06,Kyivska oblast,2,2023,5,Saturday
2023-05-06,Lvivska oblast,0,2023,5,Saturday
2023-05-06,Mykolaivska oblast,4,2023,5,Saturday
2023-05-06,Odeska oblast,2,2023,5,Saturday
2023-05-06,Poltavska oblast,2,2023,5,Saturday
2023-05-06,Rivnenska oblast,0,2023,5,Saturday
2023-05-06,Sumska oblast,4,2023,5,Saturday
2023-05-06,Ternopilska oblast,0,2023,5,Saturday
2023-05-06,Vinnytska oblast,2,2023,5,Saturday
2023-05-06,Volynska oblast,0,2023,5,Saturday
2023-05-06,Zakarpatska oblast,0,2023,5,Saturday
2023-05-06,Zaporizka oblast,11,2023,5,Saturday
2023-05-06,Zhytomyrska oblast,2,2023,5,Saturday
2023-05-07,Cherkaska oblast,3,2023,5,Sunday
2023-05-07,Chernihivska oblast,6,2023,5,Sunday
2023-05-07,Chernivetska oblast,0,2023,5,Sunday
2023-05-07,Dnipropetrovska oblast,15,2023,5,Sunday
2023-05-07,Donetska oblast,7,2023,5,Sunday
2023-05-07,Ivano-Frankivska oblast,0,2023,5,Sunday
2023-05-07,Kharkivska oblast,5,2023,5,Sunday
2023-05-07,Khersonska oblast,6,2023,5,Sunday
2023-05-07,Khmelnytska oblast,0,2023,5,Sunday
2023-05-07,Kirovohradska oblast,3,2023,5,Sunday
2023-05-07,Kyiv City,3,2023,5,Sunday
2023-05-07,Kyivska oblast,4,2023,5,Sunday
2023-05-07,Lvivska oblast,0,2023,5,Sunday
2023-05-07,Mykolaivska oblast,4,2023,5,Sunday
2023-05-07,Odeska oblast,4,2023,5,Sunday
2023-05-07,Poltavska oblast,6,2023,5,Sunday
2023-05-07,Rivnenska oblast,0,2023,5,Sunday
2023-05-07,Sumska oblast,8,2023,5,Sunday
2023-05-07,Ternopilska oblast,0,2023,5,Sunday
2023-05-07,Vinnytska oblast,3,2023,5,Sunday
2023-05-07,Volynska oblast,0,2023,5,Sunday
2023-05-07,Zakarpatska oblast,0,2023,5,Sunday
2023-05-07,Zaporizka oblast,8,2023,5,Sunday
2023-05-07,Zhytomyrska oblast,3,2023,5,Sunday
2023-05-08,Cherkaska oblast,6,2023,5,Monday
2023-05-08,Chernihivska oblast,8,2023,5,Monday
2023-05-08,Chernivetska oblast,2,2023,5,Monday
2023-05-08,Dnipropetrovska oblast,14,2023,5,Monday
2023-05-08,Donetska oblast,14,2023,5,Monday
2023-05-08,Ivano-Frankivska oblast,2,2023,5,Monday
2023-05-08,Kharkivska oblast,9,2023,5,Monday
2023-05-08,Khersonska oblast,5,2023,5,Monday
2023-05-08,Khmelnytska oblast,2,2023,5,Monday
2023-05-08,Kirovohradska oblast,8,2023,5,Monday
2023-05-08,Kyiv City,6,2023,5,Monday
2023-05-08,Kyivska oblast,6,2023,5,Monday
2023-05-08,Lvivska oblast,2,2023,5,Monday
2023-05-08,Mykolaivska oblast,5,2023,5,Monday
2023-05-08,Odeska oblast,2,2023,5,Monday
2023-05-08,Poltavska oblast,9,2023,5,Monday
2023-05-08,Rivnenska oblast,2,2023,5,Monday
2023-05-08,Sumska oblast,10,2023,5,Monday
2023-05-08,Ternopilska oblast,2,2023,5,Monday
2023-05-08,Vinnytska oblast,6,2023,5,Monday
2023-05-08,Volynska oblast,2,2023,5,Monday
2023-05-08,Zakarpatska oblast,2,2023,5,Monday
2023-05-08,Zaporizka oblast,10,2023,5,Monday
2023-05-08,Zhytomyrska oblast,6,2023,5,Monday
2023-05-09,Cherkaska oblast,3,2023,5,Tuesday
2023-05-09,Chernihivska oblast,4,2023,5,Tuesday
2023-05-09,Chernivetska oblast,3,2023,5,Tuesday
2023-05-09,Dnipropetrovska oblast,14,2023,5,Tuesday
2023-05-09,Donetska oblast,17,2023,5,Tuesday
2023-05-09,Ivano-Frankivska oblast,3,2023,5,Tuesday
2023-05-09,Kharkivska oblast,6,2023,5,Tuesday
2023-05-09,Khersonska oblast,8,2023,5,Tuesday
2023-05-09,Khmelnytska oblast,3,2023,5,Tuesday
2023-05-09,Kirovohradska oblast,3,2023,5,Tuesday
2023-05-09,Kyiv City,3,2023,5,Tuesday
2023-05-09,Kyivska oblast,3,2023,5,Tuesday
2023-05-09,Lvivska oblast,3,2023,5,Tuesday
2023-05-09,Mykolaivska oblast,4,2023,5,Tuesday
2023-05-09,Odeska oblast,4,2023,5,Tuesday
2023-05-09,Poltavska oblast,4,2023,5,Tuesday
2023-05-09,Rivnenska oblast,3,2023,5,Tuesday
2023-05-09,Sumska oblast,7,2023,5,Tuesday
2023-05-09,Ternopilska oblast,3,2023,5,Tuesday
2023-05-09,Vinnytska oblast,3,2023,5,Tuesday
2023-05-09,Volynska oblast,3,2023,5,Tuesday
2023-05-09,Zakarpatska oblast,3,2023,5,Tuesday
2023-05-09,Zaporizka oblast,13,2023,5,Tuesday
2023-05-09,Zhytomyrska oblast,3,2023,5,Tuesday
2023-05-10,Cherkaska oblast,0,2023,5,Wednesday
2023-05-10,Chernihivska oblast,3,2023,5,Wednesday
2023-05-10,Chernivetska oblast,0,2023,5,Wednesday
2023-05-10,Dnipropetrovska oblast,21,2023,5,Wednesday
2023-05-10,Donetska oblast,7,2023,5,Wednesday
2023-05-10,Ivano-Frankivska oblast,0,2023,5,Wednesday
2023-05-10,Kharkivska oblast,5,2023,5,Wednesday
2023-05-10,Khersonska oblast,4,2023,5,Wednesday
2023-05-10,Khmelnytska oblast,0,2023,5,Wednesday
2023-05-10,Kirovohradska oblast,0,2023,5,Wednesday
2023-05-10,Kyiv City,0,2023,5,Wednesday
2023-05-10,Kyivska oblast,0,2023,5,Wednesday
2023-05-10,Lvivska oblast,0,2023,5,Wednesday
2023-05-10,Mykolaivska oblast,1,2023,5,Wednesday
2023-05-10,Odeska oblast,0,2023,5,Wednesday
2023-05-10,Poltavska oblast,3,2023,5,Wednesday
2023-05-10,Rivnenska oblast,0,2023,5,Wednesday
2023-05-10,Sumska oblast,4,2023,5,Wednesday
2023-05-10,Ternopilska oblast,0,2023,5,Wednesday
2023-05-10,Vinnytska oblast,0,2023,5,Wednesday
2023-05-10,Volynska oblast,0,2023,5,Wednesday
2023-05-10,Zakarpatska oblast,0,2023,5,Wednesday
2023-05-10,Zaporizka oblast,7,2023,5,Wednesday
2023-05-10,Zhytomyrska oblast,0,2023,5,Wednesday
2023-05-11,Cherkaska oblast,1,2023,5,Thursday
2023-05-11,Chernihivska oblast,8,2023,5,Thursday
2023-05-11,Chernivetska oblast,0,2023,5,Thursday
2023-05-11,Dnipropetrovska oblast,17,2023,5,Thursday
2023-05-11,Donetska oblast,10,2023,5,Thursday
2023-05-11,Ivano-Frankivska oblast,0,2023,5,Thursday
2023-05-11,Kharkivska oblast,7,2023,5,Thursday
2023-05-11,Khersonska oblast,5,2023,5,Thursday
2023-05-11,Khmelnytska oblast,0,2023,5,Thursday
2023-05-11,Kirovohradska oblast,2,2023,5,Thursday
2023-05-11,Kyiv City,0,2023,5,Thursday
2023-05-11,Kyivska oblast,0,2023,5,Thursday
2023-05-11,Lvivska oblast,0,2023,5,Thursday
2023-05-11,Mykolaivska oblast,2,2023,5,Thursday
2023-05-11,Odeska oblast,1,2023,5,Thursday
2023-05-11,Poltavska oblast,3,2023,5,Thursday
2023-05-11,Rivnenska oblast,0,2023,5,Thursday
2023-05-11,Sumska oblast,14,2023,5,Thursday
2023-05-11,Ternopilska oblast,0,2023,5,Thursday
2023-05-11,Vinnytska oblast,0,2023,5,Thursday
2023-05-11,Volynska oblast,0,2023,5,Thursday
2023-05-11,Zakarpatska oblast,0,2023,5,Thursday
2023-05-11,Zaporizka oblast,11,2023,5,Thursday
2023-05-11,Zhytomyrska oblast,0,2023,5,Thursday
2023-05-12,Cherkaska oblast,2,2023,5,Friday
2023-05-12,Chernihivska oblast,2,2023,5,Friday
2023-05-12,Chernivetska oblast,0,2023,5,Friday
2023-05-12,Dnipropetrovska oblast,15,2023,5,Friday
2023-05-12,Donetska oblast,11,2023,5,Friday
2023-05-12,Ivano-Frankivska oblast,0,2023,5,Friday
2023-05-12,Kharkivska oblast,6,2023,5,Friday
2023-05-12,Khersonska oblast,1,2023,5,Friday
2023-05-12,Khmelnytska oblast,0,2023,5,Friday
2023-05-12,Kirovohradska oblast,2,2023,5,Friday
2023-05-12,Kyiv City,0,2023,5,Friday
2023-05-12,Kyivska oblast,0,2023,5,Friday
2023-05-12,Lvivska oblast,0,2023,5,Friday
2023-05-12,Mykolaivska oblast,1,2023,5,Friday
2023-05-12,Odeska oblast,0,2023,5,Friday
2023-05-12,Poltavska oblast,4,2023,5,Friday
2023-05-12,Rivnenska oblast,0,2023,5,Friday
2023-05-12,Sumska oblast,5,2023,5,Friday
2023-05-12,Ternopilska oblast,0,2023,5,Friday
2023-05-12,Vinnytska oblast,0,2023,5,Friday
2023-05-12,Volynska oblast,0,2023,5,Friday
2023-05-12,Zakarpatska oblast,0,2023,5,Friday
2023-05-12,Zaporizka oblast,7,2023,5,Friday
2023-05-12,Zhytomyrska oblast,0,2023,5,Friday
2023-05-13,Cherkaska oblast,6,2023,5,Saturday
2023-05-13,Chernihivska oblast,8,2023,5,Saturday
2023-05-13,Chernivetska oblast,7,2023,5,Saturday
2023-05-13,Dnipropetrovska oblast,10,2023,5,Saturday
2023-05-13,Donetska oblast,13,2023,5,Saturday
2023-05-13,Ivano-Frankivska oblast,5,2023,5,Saturday
2023-05-13,Kharkivska oblast,3,2023,5,Saturday
2023-05-13,Khersonska oblast,8,2023,5,Saturday
2023-05-13,Khmelnytska oblast,7,2023,5,Saturday
2023-05-13,Kirovohradska oblast,6,2023,5,Saturday
2023-05-13,Kyiv City,5,2023,5,Saturday
2023-05-13,Kyivska oblast,5,2023,5,Saturday
2023-05-13,Lvivska oblast,5,2023,5,Saturday
2023-05-13,Mykolaivska oblast,7,2023,5,Saturday
2023-05-13,Odeska oblast,7,2023,5,Saturday
2023-05-13,Poltavska oblast,6,2023,5,Saturday
2023-05-13,Rivnenska oblast,6,2023,5,Saturday
2023-05-13,Sumska oblast,8,2023,5,Saturday
2023-05-13,Ternopilska oblast,7,2023,5,Saturday
2023-05-13,Vinnytska oblast,6,2023,5,Saturday
2023-05-13,Volynska oblast,6,2023,5,Saturday
2023-05-13,Zakarpatska oblast,5,2023,5,Saturday
2023-05-13,Zaporizka oblast,9,2023,5,Saturday
2023-05-13,Zhytomyrska oblast,5,2023,5,Saturday
2023-05-14,Cherkaska oblast,4,2023,5,Sunday
2023-05-14,Chernihivska oblast,4,2023,5,Sunday
2023-05-14,Chernivetska oblast,4,2023,5,Sunday
2023-05-14,Dnipropetrovska oblast,18,2023,5,Sunday
2023-05-14,Donetska oblast,17,2023,5,Sunday
2023-05-14,Ivano-Frankivska oblast,4,2023,5,Sunday
2023-05-14,Kharkivska oblast,13,2023,5,Sunday
2023-05-14,Khersonska oblast,5,2023,5,Sunday
2023-05-14,Khmelnytska oblast,4,2023,5,Sunday
2023-05-14,Kirovohradska oblast,8,2023,5,Sunday
2023-05-14,Kyiv City,4,2023,5,Sunday
2023-05-14,Kyivska oblast,4,2023,5,Sunday
2023-05-14,Lvivska oblast,4,2023,5,Sunday
2023-05-14,Mykolaivska oblast,5,2023,5,Sunday
2023-05-14,Odeska oblast,5,2023,5,Sunday
2023-05-14,Poltavska oblast,10,2023,5,Sunday
2023-05-14,Rivnenska oblast,4,2023,5,Sunday
2023-05-14,Sumska oblast,10,2023,5,Sunday
2023-05-14,Ternopilska oblast,4,2023,5,Sunday
2023-05-14,Vinnytska oblast,4,2023,5,Sunday
2023-05-14,Volynska oblast,4,2023,5,Sunday
2023-05-14,Zakarpatska oblast,4,2023,5,Sunday
2023-05-14,Zaporizka oblast,12,2023,5,Sunday
2023-05-14,Zhytomyrska oblast,4,2023,5,Sunday
2023-05-15,Cherkaska oblast,5,2023,5,Monday
2023-05-15,Chernihivska oblast,5,2023,5,Monday
2023-05-15,Chernivetska oblast,2,2023,5,Monday
2023-05-15,Dnipropetrovska oblast,20,2023,5,Monday
2023-05-15,Donetska oblast,17,2023,5,Monday
2023-05-15,Ivano-Frankivska oblast,2,2023,5,Monday
2023-05-15,Kharkivska oblast,10,2023,5,Monday
2023-05-15,Khersonska oblast,8,2023,5,Monday
2023-05-15,Khmelnytska oblast,2,2023,5,Monday
2023-05-15,Kirovohradska oblast,6,2023,5,Monday
2023-05-15,Kyiv City,2,2023,5,Monday
2023-05-15,Kyivska oblast,2,2023,5,Monday
2023-05-15,Lvivska oblast,2,2023,5,Monday
2023-05-15,Mykolaivska oblast,6,2023,5,Monday
2023-05-15,Odeska oblast,2,2023,5,Monday
2023-05-15,Poltavska oblast,9,2023,5,Monday
2023-05-15,Rivnenska oblast,2,2023,5,Monday
2023-05-15,Sumska oblast,7,2023,5,Monday
2023-05-15,Ternopilska oblast,2,2023,5,Monday
2023-05-15,Vinnytska oblast,2,2023,5,Monday
2023-05-15,Volynska oblast,2,2023,5,Monday
2023-05-15,Zakarpatska oblast,2,2023,5,Monday
2023-05-15,Zaporizka oblast,8,2023,5,Monday
2023-05-15,Zhytomyrska oblast,2,2023,5,Monday
2023-05-16,Cherkaska oblast,6,2023,5,Tuesday
2023-05-16,Chernihivska oblast,4,2023,5,Tuesday
2023-05-16,Chernivetska oblast,4,2023,5,Tuesday
2023-05-16,Dnipropetrovska oblast,15,2023,5,Tuesday
2023-05-16,Donetska oblast,17,2023,5,Tuesday
2023-05-16,Ivano-Frankivska oblast,3,2023,5,Tuesday
2023-05-16,Kharkivska oblast,7,2023,5,Tuesday
2023-05-16,Khersonska oblast,6,2023,5,Tuesday
2023-05-16,Khmelnytska oblast,4,2023,5,Tuesday
2023-05-16,Kirovohradska oblast,4,2023,5,Tuesday
2023-05-16,Kyiv City,5,2023,5,Tuesday
2023-05-16,Kyivska oblast,5,2023,5,Tuesday
2023-05-16,Lvivska oblast,3,2023,5,Tuesday
2023-05-16,Mykolaivska oblast,5,2023,5,Tuesday
2023-05-16,Odeska oblast,4,2023,5,Tuesday
2023-05-16,Poltavska oblast,5,2023,5,Tuesday
2023-05-16,Rivnenska oblast,4,2023,5,Tuesday
2023-05-16,Sumska oblast,4,2023,5,Tuesday
2023-05-16,Ternopilska oblast,4,2023,5,Tuesday
2023-05-16,Vinnytska oblast,6,2023,5,Tuesday
2023-05-16,Volynska oblast,3,2023,5,Tuesday
2023-05-16,Zakarpatska oblast,3,2023,5,Tuesday
2023-05-16,Zaporizka oblast,12,2023,5,Tuesday
2023-05-16,Zhytomyrska oblast,4,2023,5,Tuesday
2023-05-17,Cherkaska oblast,3,2023,5,Wednesday
2023-05-17,Chernihivska oblast,2,2023,5,Wednesday
2023-05-17,Chernivetska oblast,1,2023,5,Wednesday
2023-05-17,Dnipropetrovska oblast,16,2023,5,Wednesday
2023-05-17,Donetska oblast,19,2023,5,Wednesday
2023-05-17,Ivano-Frankivska oblast,0,2023,5,Wednesday
2023-05-17,Kharkivska oblast,7,2023,5,Wednesday
2023-05-17,Khersonska oblast,6,2023,5,Wednesday
2023-05-17,Khmelnytska oblast,1,2023,5,Wednesday
2023-05-17,Kirovohradska oblast,7,2023,5,Wednesday
2023-05-17,Kyiv City,2,2023,5,Wednesday
2023-05-17,Kyivska oblast,2,2023,5,Wednesday
2023-05-17,Lvivska oblast,0,2023,5,Wednesday
2023-05-17,Mykolaivska oblast,4,2023,5,Wednesday
2023-05-17,Odeska oblast,4,2023,5,Wednesday
2023-05-17,Poltavska oblast,8,2023,5,Wednesday
2023-05-17,Rivnenska oblast,1,2023,5,Wednesday
2023-05-17,Sumska oblast,1,2023,5,Wednesday
2023-05-17,Ternopilska oblast,1,2023,5,Wednesday
2023-05-17,Vinnytska oblast,2,2023,5,Wednesday
2023-05-17,Volynska oblast,0,2023,5,Wednesday
2023-05-17,Zakarpatska oblast,0,2023,5,Wednesday
2023-05-17,Zaporizka oblast,9,2023,5,Wednesday
2023-05-17,Zhytomyrska oblast,2,2023,5,Wednesday
2023-05-18,Cherkaska oblast,9,2023,5,Thursday
2023-05-18,Chernihivska oblast,6,2023,5,Thursday
2023-05-18,Chernivetska oblast,6,2023,5,Thursday
2023-05-18,Dnipropetrovska oblast,17,2023,5,Thursday
2023-05-18,Donetska oblast,18,2023,5,Thursday
2023-05-18,Ivano-Frankivska oblast,6,2023,5,Thursday
2023-05-18,Kharkivska oblast,17,2023,5,Thursday
2023-05-18,Khersonska oblast,11,2023,5,Thursday
2023-05-18,Khmelnytska oblast,6,2023,5,Thursday
2023-05-18,Kirovohradska oblast,9,2023,5,Thursday
2023-05-18,Kyiv City,6,2023,5,Thursday
2023-05-18,Kyivska oblast,6,2023,5,Thursday
2023-05-18,Lvivska oblast,6,2023,5,Thursday
2023-05-18,Mykolaivska oblast,9,2023,5,Thursday
2023-05-18,Odeska oblast,7,2023,5,Thursday
2023-05-18,Poltavska oblast,12,2023,5,Thursday
2023-05-18,Rivnenska oblast,6,2023,5,Thursday
2023-05-18,Sumska oblast,10,2023,5,Thursday
2023-05-18,Ternopilska oblast,6,2023,5,Thursday
2023-05-18,Vinnytska oblast,6,2023,5,Thursday
2023-05-18,Volynska oblast,6,2023,5,Thursday
